time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;distance_km;speed_kmph;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;sys_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7
1872096;0;368500;1;3.0;0.0;-0.00000040;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.8;18;60;22;58;92;98;8.0;48;12
1872595;0;368500;1;3.2;0.0;0.0000016;n/a;n/a;n/a;27;72;1.3;21995.181641;0;0.0;0.0;0.0;27;0.0;257754.218750;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.2;18;16;52;58;50;96;60;36;12
1873094;0;368500;1;3.3;0.0;0.0000042;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.2;18;44;98;62;8.0;92;58;14;12
1873593;0;368500;1;3.2;0.0;-0.0000013;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.5;18;86;24;58;10;90;20;38;40
1874083;0;368500;1;3.2;0.0;0.0000012;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;8.8;18;60;22;100;12;90;62;14;9.8
1874582;0;368500;1;3.0;0.0;-0.00000046;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;8.8;18;62;24;98;12;92;62;12;7.8
1875081;0;368500;1;3.2;0.0;0.0000065;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.0;18;62;28;100;12;92;64;12;7.8
1875580;0;368500;1;3.3;0.0;-0.00000045;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;10;18;6.0;66;98;24;88;62;32;10
1876079;0;368500;1;3.0;0.0;0.0000021;n/a;n/a;n/a;0.0;73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.5;18;78;36;30;26;90;56;50;28
1876578;0;368500;1;3.3;0.0;-0.000000016;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.0;18;18;66;12;70;88;6.0;50;52
1877077;0;368500;1;3.0;0.0;0.0000033;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.5;18;18;20;9.8;98;92;52;32;70
1877576;0;368500;1;1.8;0.0;0.0000071;n/a;n/a;n/a;28;inf;1.8;3575278.750000;0;0.0;0.0;0.0;27;0.0;419147.531250;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;14;18;30;58;38;100;92;34;48;46
1878075;0;368500;1;3.0;0.0;0.0000048;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;8.8;18;30;44;14;98;92;42;12;54
1878574;0;368500;1;3.3;0.0;0.0000080;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.0;18;14;66;8.0;98;90;44;14;54
1879073;0;368500;1;3.0;0.0;0.0000021;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.0;18;16;66;8.0;98;92;42;12;54
1879572;0;368500;1;2.3;0.0;0.0000026;n/a;n/a;n/a;27;79;1.6;1054425.625000;0;0.0;0.0;0.0;27;0.0;252796.343750;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;11;18;48;80;30;98;44;26;20;56
1880071;0;368500;1;3.2;0.0;0.00000081;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;8.5;18;62;86;38;98;8.0;10;12;62
1880570;0;368500;1;2.8;0.0;0.0000048;n/a;n/a;n/a;27;73;1.5;20861.244141;0;0.0;0.0;0.0;27;0.0;264650.718750;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.0;18;38;46;52;98;88;26;24;20
1881069;0;368500;1;3.3;0.0;0.0000035;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.5;18;22;66;60;98;92;36;8.0;12
1881568;0;368500;1;3.0;0.0;0.0000068;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.8;18;22;68;62;98;90;40;7.8;12
1882067;0;368500;1;3.3;0.0;0.0000056;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;11;18;22;66;62;98;92;52;10;20
1882566;0;368500;1;3.2;0.0;0.0000025;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;11;18;22;58;34;98;92;46;36;24
1883065;0;368500;1;3.0;0.0;-0.00000044;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;11;18;26;68;14;100;90;54;56;24
1883564;0;368500;1;3.3;0.0;-0.00000024;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;11;18;28;66;14;98;92;58;48;24
1884063;0;368500;1;3.0;0.0;0.0000036;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;11;18;24;68;36;98;20;32;52;80
1884562;0;368500;1;3.3;0.0;0.0000019;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;5.0;18;20;30;24;70;40;28;64;30
1885061;0;368500;1;3.0;0.0;-0.0000023;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.0;18;9.8;92;7.8;54;14;58;98;42
1885560;0;368500;1;3.3;0.0;0.0000036;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.0;18;8.0;90;66;54;16;64;40;42
1886059;0;368500;1;3.0;0.0;-0.0000015;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.5;18;9.8;92;98;52;16;62;12;44
1886558;0;368500;1;3.3;0.0;0.0000062;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.5;18;76;24;98;52;16;64;16;42
1887057;0;368500;1;3.1;0.0;-0.00000027;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;7.5;18;66;38;70;42;18;66;9.8;36
1887556;0;368500;1;2.9;0.0;0.00000075;n/a;n/a;n/a;26;73;1.7;2484.581543;0;0.0;0.0;0.0;28;0.0;149462.562500;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.0;18;78;98;12;62;20;66;12;44
1888055;0;368500;1;1.8;0.0;-0.0000026;n/a;n/a;n/a;28;inf;1.8;2963061.750000;0;0.0;0.0;0.0;26;0.0;130093.828125;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;15;18;20;98;46;92;58;28;26;56
1888554;0;368500;1;3.6;0.0;0.0000040;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.8;18;7.8;100;40;88;62;14;12;58
1889053;0;368500;1;2.9;0.0;0.0000022;n/a;n/a;n/a;27;72;1.6;6421.286133;0;0.0;0.0;0.0;28;0.0;210075.390625;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.8;18;7.8;98;40;92;62;28;9.8;54
1889552;0;368500;1;3.0;0.0;-0.0000013;n/a;n/a;n/a;27;inf;1.6;18913.792969;0;0.0;0.0;0.0;26;0.0;87258.617188;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;10;18;20;98;56;90;60;16;12;36
1890051;0;368500;1;3.2;0.0;0.0000072;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.8;18;26;100;62;92;64;12;18;14
1890550;0;368500;1;3.2;0.0;0.0000027;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.3;18;26;98;62;92;60;12;18;12
1891049;0;368500;1;3.2;0.0;0.0000013;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.5;18;26;98;60;90;62;10;18;12
1891548;0;368500;1;3.2;0.0;0.0000011;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.2;18;26;98;62;92;60;12;20;10
1892047;0;368500;1;2.6;0.0;0.0000018;n/a;n/a;n/a;27;inf;1.3;31745.455078;0;0.0;0.0;0.0;26;0.0;201490.906250;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;5.5;18;34;66;28;38;46;68;42;16
1892546;0;368500;1;3.0;0.0;0.00000054;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.0;18;48;32;9.8;92;58;98;36;14
1893045;0;368500;1;3.2;0.0;0.0000065;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.0;18;48;78;12;90;62;98;44;12
1893544;0;368500;1;1.6;0.0;0.000012;n/a;n/a;n/a;28;72;1.8;4321832.500000;0;0.0;0.0;0.0;26;0.0;363039.093750;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;16;18;54;40;34;94;42;78;46;60
1894042;0;368500;1;3.3;0.0;0.0000053;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.8;18;44;22;12;82;26;64;48;98
1894541;0;368500;1;3.0;0.0;0.00000049;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.0;18;24;34;12;54;34;64;64;98
1895040;0;368500;1;3.3;0.0;0.000000014;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.8;18;62;36;12;16;92;66;8.0;98
1895539;0;368500;1;3.0;0.0;-0.00000055;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.8;18;60;38;14;20;90;64;6.0;98
1896038;0;368500;1;3.3;0.0;0.0000028;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;10;18;58;38;14;20;92;64;7.8;98
1896537;0;368500;1;3.0;0.0;-0.00000013;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.8;18;60;36;12;20;92;62;7.8;98
1897036;0;368500;1;3.3;0.0;0.0000016;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.5;18;60;36;12;26;92;62;8.0;98
1897535;0;368500;1;2.9;0.0;-0.0000033;n/a;n/a;n/a;26;69;1.7;2479.120850;0;0.0;0.0;0.0;28;0.0;149134.062500;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.5;18;60;42;9.8;30;92;62;9.8;98
1898034;0;368500;1;2.7;0.0;0.0000052;n/a;n/a;n/a;27;72;1.6;562581.937500;0;0.0;0.0;0.0;27;0.0;190200.484375;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;11;18;38;26;32;64;54;76;54;100
1898533;0;368500;1;3.0;0.0;0.0000027;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.8;18;9.8;66;86;12;50;28;58;98
1899032;0;368500;1;3.3;0.0;0.0000024;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.8;18;12;64;92;12;50;9.8;58;98
1899531;0;368500;1;3.2;0.0;0.0000015;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.2;18;16;56;78;20;48;20;58;88
1900030;0;368500;1;2.9;0.0;0.0000038;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;7.0;18;26;18;3.8;64;46;100;22;52
1900529;0;368500;1;2.2;0.0;0.0000070;n/a;n/a;n/a;27;82;1.7;988800.000000;0;0.0;0.0;0.0;27;0.0;597016.937500;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;8.8;18;78;42;52;38;28;40;16;60
1901028;0;368500;1;3.0;0.0;0.0000035;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;10;18;92;70;98;16;12;30;14;60
1901527;0;368500;1;3.8;0.0;0.0000030;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;10;18;92;70;98;16;14;34;14;60
1902026;0;368500;1;3.1;0.0;0.0000087;n/a;n/a;n/a;26;72;1.5;4000.000000;0;0.0;0.0;0.0;28;760;171333.328125;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.5;18;72;70;100;18;14;40;20;60
1902525;0;368500;1;2.6;0.0;-0.00000024;n/a;n/a;n/a;27;70;1.5;24629.787109;0;0.0;0.0;0.0;27;0.0;157804.250000;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.8;18;20;28;98;52;16;94;22;60
1903024;0;368500;1;3.3;0.0;0.00000030;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.8;18;26;40;96;52;14;44;58;62
1903523;0;368500;1;3.0;0.0;0.0000000078;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.2;18;22;38;100;54;16;10;92;62
1904022;0;368500;1;3.0;0.0;0.0000042;n/a;n/a;n/a;27;inf;1.7;15948.827148;0;0.0;0.0;0.0;27;0.0;109629.000000;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;11;18;78;54;98;56;16;16;26;58
1904521;0;368500;1;3.0;0.0;0.0000066;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;11;18;92;36;98;54;14;12;42;60
1905020;0;368500;1;3.3;0.0;0.0000072;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;12;18;92;36;98;56;16;14;48;60
1905519;0;368500;1;3.0;0.0;0.0000057;n/a;n/a;n/a;0.0;82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.5;18;54;46;98;36;24;86;50;18
1906018;0;368500;1;3.2;0.0;0.0000020;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.2;18;62;48;96;32;40;92;44;8.0
1906517;0;368500;1;3.3;0.0;-0.0000014;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.0;18;62;48;98;32;10;92;42;6.0
1907016;0;368500;1;3.2;0.0;-0.00000016;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.5;18;84;50;80;48;36;46;50;10
1907510;0;368500;1;3.2;0.0;0.0000029;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;10;18;16;48;34;46;52;90;68;88
1908009;0;368500;1;3.0;0.0;-0.00000013;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.8;18;18;44;10;16;54;92;60;98
1908508;0;368500;1;3.2;0.0;0.0000017;n/a;n/a;n/a;0.0;82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.0;18;18;42;9.8;16;52;92;62;98
1909007;0;368500;1;1.6;0.0;0.0000018;n/a;n/a;n/a;28;72;1.8;4381544.500000;0;0.0;0.0;0.0;27;0.0;397772.156250;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;14;18;72;42;28;36;72;42;54;78
1909506;0;368500;1;3.0;0.0;0.0000024;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.8;18;62;12;16;50;98;16;44;92
1910005;0;368500;1;2.9;0.0;0.0000034;n/a;n/a;n/a;27;72;1.6;17795.207031;0;0.0;0.0;0.0;28;0.0;231947.718750;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;10;18;62;18;20;54;98;18;46;92
1910504;0;368500;1;3.2;0.0;0.00000092;n/a;n/a;n/a;26;inf;1.5;7184.713379;0;0.0;0.0;0.0;26;0.0;53605.093750;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;11;18;62;24;18;52;98;9.8;48;94
1911003;0;368500;1;3.0;0.0;0.0000024;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;11;18;62;22;18;58;100;12;50;92
1911502;0;368500;1;3.3;0.0;0.0000016;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;11;18;56;22;40;60;98;18;54;92
1911994;0;368500;1;3.0;0.0;0.0000045;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.8;18;68;14;34;60;98;22;36;92
1912493;0;368500;1;3.3;0.0;0.0000027;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.8;18;56;36;26;22;98;56;24;92
1912992;0;368500;1;3.0;0.0;0.0000038;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;11;18;62;46;16;18;98;62;16;92
1913491;0;368500;1;1.6;0.0;0.0000088;n/a;n/a;n/a;27;82;1.7;3495023.500000;0;0.0;0.0;0.0;27;0.0;324425.968750;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;17;18;60;44;50;36;100;52;58;70
1913990;0;368500;1;3.9;0.0;0.0000038;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;5.5;18;60;6.0;32;38;68;24;26;46
1914489;0;368500;1;3.0;0.0;-0.00000024;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.5;18;60;12;54;92;8.0;44;14;98
1914988;0;368500;1;3.6;0.0;-0.000000030;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.3;18;60;12;50;90;26;44;18;98
1915487;0;368500;1;3.0;0.0;0.0000047;n/a;n/a;n/a;0.0;81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.2;18;60;12;52;92;8.0;44;22;98
1915986;0;368500;1;3.6;0.0;0.0000068;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.0;18;62;14;52;92;9.8;46;20;96
1916485;0;368500;1;3.0;0.0;0.0000072;n/a;n/a;n/a;26;70;1.7;3288.629639;0;0.0;0.0;0.0;28;0.0;197830.906250;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;8.2;18;62;38;76;24;18;40;78;30
1916983;0;368500;1;2.3;0.0;0.0000047;n/a;n/a;n/a;28;inf;1.7;1467981.250000;0;0.0;0.0;0.0;28;0.0;95850.468750;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;12;18;62;30;98;68;46;28;30;50
1917482;0;368500;1;3.5;0.0;0.0000040;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.2;18;62;42;98;46;52;16;10;74
1917981;0;368500;1;3.2;0.0;0.000000032;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;10;18;62;46;100;22;48;18;12;92
1918480;0;368500;1;3.2;0.0;-0.0000022;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.0;18;60;42;98;24;44;28;9.8;82
1918979;0;368500;1;2.9;0.0;0.0000060;n/a;n/a;n/a;27;inf;1.2;15677.852539;0;0.0;0.0;0.0;27;0.0;231821.031250;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;10;18;62;46;98;32;48;66;32;10
1919478;0;368500;1;3.5;0.0;-0.00000039;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.8;18;60;34;98;42;60;16;38;50
1919977;0;368500;1;3.3;0.0;0.0000014;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.8;18;60;22;98;44;58;10;92;8.0
1920476;0;368500;1;3.0;0.0;-0.0000011;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.8;18;62;22;98;54;64;1.8;92;5.8
1920974;0;368500;1;3.2;0.0;0.00000064;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;10;18;62;22;98;58;62;3.8;92;7.8
1921473;0;368500;1;3.5;0.0;0.0000046;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;10;18;62;20;98;60;46;22;92;10
1921971;0;368500;1;3.2;0.0;0.00000074;n/a;n/a;n/a;0.0;73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;10;18;66;10;98;70;12;58;92;16
1922469;0;368500;1;3.2;0.0;0.0000017;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.0;18;60;12;100;82;36;46;48;36
